"ACCOUNTNUMBER","CUSTOMERID","LOCATIONID","ACTIVECODE","STATUSCODE","ADDRESSSEQ","PENALTYCODE","TAXCODE","TAXTYPE","ARCODE","BANKCODE","OPENDATE","TERMINATEDDATE","DWELLINGUNITS","STOPSHUTOFF","STOPPENALTY","DUEDATE","SICCODE","BUNCHCODE","SHUTOFFDATE","PIN","DEFERREDDUEDATE","LASTNOTICECODE","LASTNOTICEDATE","CASHONLY","NEMLASTTRUEUPDATE","NEMNEXTTRUEUPDATE","ENGINEERNUM","SERVICEADDRESS3","UPDATEDATE"
"210825031","194370","5000093391",2,0,1,53,0,0,8,8,"2015-09-12","2017-03-30",1,0,0,"2017-05-08","","","","","",0,"","","","","","","2025-05-09"
"210808847","194371","5000091967",2,0,1,53,0,0,8,8,"2015-09-15","2017-02-09",1,0,0,"2017-05-08","","","","","",0,"","","","","","","2025-05-09"
"210794905","194376","5000100518",2,0,1,53,0,0,8,8,"2015-09-05","2016-08-30",1,0,0,"2016-10-04","","","","","",0,"","","","","","","2025-05-09"
"210837614","194381","5000096079",2,0,1,55,0,1,8,8,"2015-09-09","2018-11-30",1,0,0,"2019-01-22","","","","","",0,"","","","","","","2025-05-09"
"210794715","194384","5000100345",2,0,1,53,0,0,8,8,"2015-09-25","2015-11-12",1,0,0,"2015-12-14","","","","","",0,"","","","","","","2025-05-09"
"210795036","194399","5000100542",2,0,1,53,0,0,8,8,"2015-09-05","2017-03-05",1,0,0,"2017-04-04","","","","","",0,"","","","","","","2025-05-09"
"210839949","194402","5000096499",2,0,1,53,0,0,8,8,"2015-09-12","2020-03-09",1,0,0,"2020-04-06","","","","","",0,"","","","","","","2025-05-09"
"210794921","194409","5000100381",2,0,1,53,0,0,8,8,"2015-09-25","2019-09-03",1,0,0,"2019-09-30","","","","","",0,"","","","","","","2025-05-09"
"210812880","194411","5000103530",2,0,1,53,0,0,8,8,"2015-09-05","2020-12-04",1,0,0,"2021-01-04","","","","","",0,"","","","","","","2025-05-09"
"210840013","194414","5000096511",2,0,1,53,0,0,8,8,"2015-09-12","2019-05-15",1,0,0,"2019-06-24","","","","","",0,"","","","","","","2025-05-09"
"210840071","194422","5000096523",2,0,1,53,0,0,8,8,"2015-09-12","2019-05-15",1,0,0,"2019-06-24","","","","","",0,"","","","","","","2025-05-09"
"210825528","194426","5000093489",2,0,1,53,0,0,8,8,"2015-09-25","2017-05-30",1,0,0,"2017-07-10","","","","","",0,"","","","","","","2025-05-09"
"210804332","194429","5000103048",2,0,1,53,0,0,8,8,"2015-09-09","2020-03-06",1,0,0,"2020-04-06","","","","","",0,"","","","","","","2025-05-09"
"210844419","194461","5000097971",2,0,1,53,0,0,8,8,"2015-09-17","2017-10-20",1,0,0,"2017-12-05","","","","","",0,"","","","","","","2025-05-09"
"210830163","194463","5000094712",2,0,1,53,0,0,8,8,"2015-09-22","2017-07-28",1,0,0,"2017-09-22","","","","","",0,"","","","","","","2025-05-09"
"210795341","194465","5000100453",2,0,1,55,0,1,8,8,"2015-09-12","2017-05-11",1,0,0,"2017-09-11","","","","","",0,"","","","","","","2025-05-09"
"210812707","194468","5000095358",2,0,1,53,0,0,8,8,"2015-09-05","2018-08-30",1,0,0,"2018-10-01","","","","","",0,"","","","","","","2025-05-09"
"210834701","194470","5000097287",2,0,1,53,0,0,8,8,"2015-09-22","2016-09-25",1,0,0,"2016-10-31","","","","","",0,"","","","","","","2025-05-09"
"210840310","194477","5000096571",2,0,1,53,0,0,8,8,"2015-09-23","2016-08-21",1,0,0,"2016-09-20","","","","","",0,"","","","","","","2025-05-09"
"210792727","194484","5000092108",2,0,1,55,0,1,8,8,"2015-09-22","2020-11-10",1,0,0,"2020-12-07","","","","","",0,"","","","","","","2025-05-09"
"210804629","194502","5000102162",2,0,1,55,0,1,8,8,"2015-09-22","2015-10-26",1,0,0,"2015-12-07","","","","","",0,"","","","","","","2025-05-09"
"210840493","194506","5000096607",2,0,1,53,0,0,8,8,"2015-09-23","2019-03-11",1,0,0,"2019-04-08","","","","","",0,"","","","","","","2025-05-09"
"210840550","194516","5000096619",2,0,1,53,0,0,8,8,"2015-09-23","2018-02-27",1,0,0,"2018-04-02","","","","","",0,"","","","","","","2025-05-09"
"210802138","194528","5000093725",2,0,1,53,0,0,8,8,"2015-09-05","2016-04-28",1,0,0,"2016-07-11","","","","","",0,"","","","","","","2025-05-09"
"210805471","194533","5000102306",2,0,1,53,0,0,8,8,"2015-09-22","2016-12-31",1,0,0,"2017-03-17","","","","","",0,"","","","","","","2025-05-09"
"210797628","194542","5000100837",2,0,1,53,0,0,8,8,"2015-09-25","2016-01-06",1,0,0,"2016-02-16","","","","","",0,"","","","","","","2025-05-09"
"210823233","194545","5000094108",2,0,1,53,0,0,8,8,"2015-09-12","2016-11-30",1,0,0,"2017-01-03","","","","","",0,"","","","","","","2025-05-09"
"210804910","194552","5000102210",2,0,1,55,0,1,8,8,"2015-09-05","2018-04-02",1,0,0,"2018-05-01","","","","","",0,"","","","","","","2025-05-09"
"210798048","194557","5000100909",2,0,1,53,0,0,8,8,"2015-09-17","2019-08-26",1,0,0,"2019-09-23","","","","","",0,"","","","","","","2025-05-09"
"210840732","194559","5000096655",2,0,1,53,0,0,8,8,"2015-09-12","2017-10-27",1,0,0,"2017-11-27","","","","","",0,"","","","","","","2025-05-09"
"210810503","194561","5000093218",2,0,1,55,0,1,8,8,"2015-09-23","2016-09-01",1,0,0,"2016-12-09","","","","","",0,"","","","","","","2025-05-09"
"210795664","194572","5000100650",2,0,1,53,0,0,8,8,"2015-09-25","2019-12-19",1,0,0,"2020-02-03","","","","","",0,"","","","","","","2025-05-09"
"210798741","194585","5000101029",2,0,1,53,0,0,8,8,"2015-09-16","2017-11-17",1,0,0,"2017-12-12","","","","","",0,"","","","","","","2025-05-09"
"210795804","194586","5000100674",2,0,1,55,0,1,8,8,"2015-09-18","2020-12-21",1,0,0,"2021-01-25","","","","","",0,"","","","","","","2025-05-09"
"210813995","194589","5000103722",2,0,1,55,0,1,8,8,"2015-09-22","2020-06-23",1,0,0,"2020-08-17","","","","","",0,"","","","","","","2025-05-09"
"210795870","194600","5000100686",2,0,1,53,0,0,8,8,"2015-09-18","2018-02-22",1,0,0,"2018-03-20","","","","","",0,"","","","","","","2025-05-09"
"210796240","194602","5000100609",2,0,1,53,0,0,8,8,"2015-09-10","2020-10-28",1,0,0,"2020-11-23","","","","","",0,"","","","","","","2025-05-09"
"210801346","194610","5000101610",2,0,1,55,0,1,8,8,"2015-09-22","2016-10-31",1,0,0,"2017-05-15","","","","","",0,"","","","","","","2025-05-09"
"210852894","194612","5000101813",2,0,1,55,0,1,8,8,"2015-09-05","2019-05-31",1,0,0,"2019-06-25","","","","","",0,"","","","","","","2025-05-09"
"210795945","194614","5000100698",2,0,1,55,0,1,8,8,"2015-09-05","2016-05-24",1,0,0,"2016-07-18","","","","","",0,"","","","","","","2025-05-09"
"210796315","194615","5000100621",2,0,1,53,0,0,8,8,"2015-09-05","2020-01-27",1,0,0,"2020-02-24","","","","","",0,"","","","","","","2025-05-09"
"210832961","194621","5000096975",2,0,1,53,0,0,8,8,"2015-09-04","2020-06-30",1,0,0,"2020-07-27","","","","","",0,"","","","","","","2025-05-09"
"210796018","194627","5000100710",2,0,1,55,0,1,8,8,"2015-09-05","2016-06-10",1,0,0,"2016-11-07","","","","","",0,"","","","","","","2025-05-09"
"210799377","194632","5000101137",2,0,1,53,0,0,8,8,"2015-09-23","2018-07-11",1,0,0,"2018-08-07","","","","","",0,"","","","","","","2025-05-09"
"210799583","194641","5000101173",2,0,1,55,0,1,8,8,"2015-09-11","2015-11-15",1,0,0,"2015-12-14","","","","","",0,"","","","","","","2025-05-09"
"210799921","194661","5000101233",2,0,1,55,0,1,8,8,"2015-09-12","2016-09-25",1,0,0,"2016-11-28","","","","","",0,"","","","","","","2025-05-09"
"210800067","194669","5000101257",2,0,1,53,0,0,8,8,"2015-09-22","2016-08-24",1,0,0,"2016-10-11","","","","","",0,"","","","","","","2025-05-09"
"210825122","194670","5000095033",2,0,1,53,0,0,8,8,"2015-09-15","2017-09-30",1,0,0,"2017-12-11","","","","","",0,"","","","","","","2025-05-09"
"210800132","194673","5000101269",2,0,1,53,0,0,8,8,"2015-09-23","2017-10-31",1,0,0,"2017-12-01","","","","","",0,"","","","","","","2025-05-09"
"210839412","194675","5000096391",2,0,1,53,0,0,8,8,"2015-09-12","2015-10-01",1,0,0,"2015-11-09","","","","","",0,"","","","","","","2025-05-09"
"210796224","194680","5000100746",2,0,1,53,0,0,8,8,"2015-09-12","2018-08-01",1,0,0,"2018-08-27","","","","","",0,"","","","","","","2025-05-09"
"210805190","194686","5000102258",2,0,1,53,0,0,8,8,"2015-09-03","2016-08-01",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210839975","194690","5000097132",2,0,1,53,0,0,8,8,"2015-09-03","2018-05-10",1,0,0,"2018-06-12","","","","","",0,"","","","","","","2025-05-09"
"210818367","194691","5000094678",2,0,1,53,0,0,8,8,"2015-09-23","2016-12-28",1,0,0,"2017-10-20","","","","","",0,"","","","","","","2025-05-09"
"210818903","194704","5000092229",2,0,1,53,0,0,8,8,"2015-09-18","2016-10-01",1,0,0,"2016-12-19","","","","","",0,"","","","","","","2025-05-09"
"210804530","194715","5000102007",2,0,1,53,0,0,8,8,"2015-09-22","2020-08-28",1,0,0,"2020-09-25","","","","","",0,"","","","","","","2025-05-09"
"210823457","194718","5000094769",2,0,1,53,0,0,8,8,"2015-09-23","2017-04-27",1,0,0,"2017-06-05","","","","","",0,"","","","","","","2025-05-09"
"210804746","194722","5000102043",2,0,1,55,0,1,8,8,"2015-09-23","2018-06-01",1,0,0,"2018-07-09","","","","","",0,"","","","","","","2025-05-09"
"210804952","194728","5000102079",2,0,1,55,0,1,8,8,"2015-09-09","2015-11-24",1,0,0,"2016-02-26","","","","","",0,"","","","","","","2025-05-09"
"210800413","194730","5000101305",2,0,1,53,0,0,8,8,"2015-09-04","2017-10-19",1,0,0,"2017-11-21","","","","","",0,"","","","","","","2025-05-09"
"210850533","194737","5000100184",2,0,1,55,0,1,8,8,"2015-09-23","2016-11-30",1,0,0,"2017-01-09","","","","","",0,"","","","","","","2025-05-09"
"210820552","194741","5000092923",2,0,1,53,0,0,8,8,"2015-09-22","2015-11-24",1,0,0,"2016-01-11","","","","","",0,"","","","","","","2025-05-09"
"210835486","194748","5000097375",2,0,1,53,0,0,8,8,"2015-09-22","2016-05-01",1,0,0,"2016-11-07","","","","","",0,"","","","","","","2025-05-09"
"210810371","194758","5000103098",2,0,1,55,0,1,8,8,"2015-09-09","2019-12-31",1,0,0,"2020-02-18","","","","","",0,"","","","","","","2025-05-09"
"210811957","194760","5000103279",2,0,1,53,0,0,8,8,"2015-12-08","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210812096","194766","5000103303",2,0,1,53,0,0,8,8,"2015-12-08","2016-06-30",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210815438","194774","5000095814",2,0,1,53,0,0,8,8,"2015-09-04","2016-06-24",1,0,0,"2016-11-07","","","","","",0,"","","","","","","2025-05-09"
"210840154","194776","5000097156",2,0,1,53,0,0,8,8,"2015-09-15","2017-08-15",1,0,0,"2018-06-15","","","","","",0,"","","","","","","2025-05-09"
"210848809","194779","5000101069",2,0,1,53,0,0,8,8,"2015-09-23","2017-12-01",1,0,0,"2017-12-29","","","","","",0,"","","","","","","2025-05-09"
"210812442","194780","5000103363",2,0,1,53,0,0,8,8,"2015-12-08","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210851200","194783","5000099219",2,0,1,53,0,0,8,8,"2015-09-23","2016-12-06",1,0,0,"2017-03-06","","","","","",0,"","","","","","","2025-05-09"
"210832729","194788","5000098123",2,0,1,53,0,0,8,8,"2015-09-18","2017-05-30",1,0,0,"2017-07-17","","","","","",0,"","","","","","","2025-05-09"
"210809952","194794","5000103038",2,0,1,55,0,1,8,8,"2015-09-09","2018-04-19",1,0,0,"2018-06-04","","","","","",0,"","","","","","","2025-05-09"
"210794674","194796","5000100899",2,0,1,53,0,0,8,8,"2015-09-25","2017-11-15",1,0,0,"2017-12-26","","","","","",0,"","","","","","","2025-05-09"
"210828134","194798","5000094407",2,0,1,53,0,0,8,8,"2015-09-16","2016-07-01",1,0,0,"2016-12-12","","","","","",0,"","","","","","","2025-05-09"
"210800976","194799","5000101389",2,0,1,53,0,0,8,8,"2015-09-15","2017-08-16",1,0,0,"2017-09-18","","","","","",0,"","","","","","","2025-05-09"
"210805231","194801","5000102127",2,0,1,55,0,1,8,8,"2015-09-12","2016-04-11",1,0,0,"2016-05-17","","","","","",0,"","","","","","","2025-05-09"
"210813002","194802","5000103459",2,0,1,53,0,0,8,8,"2015-12-08","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210813078","194811","5000103471",2,0,1,53,0,0,8,8,"2015-12-08","2016-07-27",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210845740","194814","5000098211",2,0,1,55,0,1,8,8,"2015-09-18","2016-07-20",1,0,0,"2016-10-31","","","","","",0,"","","","","","","2025-05-09"
"210798436","194819","5000102632",2,0,1,53,0,0,8,8,"2015-09-22","2018-06-01",1,0,0,"2018-07-06","","","","","",0,"","","","","","","2025-05-09"
"210845807","194820","5000098223",2,0,1,55,0,1,8,8,"2015-09-18","2016-07-20",1,0,0,"2016-10-31","","","","","",0,"","","","","","","2025-05-09"
"210819529","194826","5000092355",2,0,1,53,0,0,8,8,"2015-09-18","2017-05-18",1,0,0,"2017-06-20","","","","","",0,"","","","","","","2025-05-09"
"210836377","194828","5000096484",2,0,1,55,0,1,8,8,"2015-09-17","2020-06-01",1,0,0,"2020-06-29","","","","","",0,"","","","","","","2025-05-09"
"210823564","194841","5000093033",2,0,1,55,0,1,8,8,"2015-09-16","2018-01-20",1,0,0,"2018-03-05","","","","","",0,"","","","","","","2025-05-09"
"210795060","194845","5000100405",2,0,1,53,0,0,8,8,"2015-09-18","2017-08-14",1,0,0,"2017-09-22","","","","","",0,"","","","","","","2025-05-09"
"210813565","194846","5000103555",2,0,1,53,0,0,8,8,"2015-11-19","2016-08-04",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210828473","194859","5000097505",2,0,1,53,0,0,8,8,"2015-09-03","2016-10-12",1,0,0,"2016-11-21","","","","","",0,"","","","","","","2025-05-09"
"210813771","194862","5000103591",2,0,1,53,0,0,8,8,"2015-11-19","2016-08-04",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210809621","194863","5000094878",2,0,1,53,0,0,8,8,"2015-09-15","2019-01-04",1,0,0,"2019-02-05","","","","","",0,"","","","","","","2025-05-09"
"210823902","194865","5000093103",2,0,1,53,0,0,8,8,"2015-09-15","2017-08-13",1,0,0,"2017-09-25","","","","","",0,"","","","","","","2025-05-09"
"210813846","194867","5000103603",2,0,1,53,0,0,8,8,"2015-11-19","2016-08-04",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210791547","194868","5000091940",2,0,1,53,0,0,8,8,"2015-09-04","2020-08-28",1,0,0,"2020-09-25","","","","","",0,"","","","","","","2025-05-09"
"210813911","194869","5000103615",2,0,1,53,0,0,8,8,"2015-11-19","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210801320","194871","5000101449",2,0,1,53,0,0,8,8,"2015-09-15","2018-02-16",1,0,0,"2018-03-27","","","","","",0,"","","","","","","2025-05-09"
"210823978","194874","5000093117",2,0,1,53,0,0,8,8,"2015-09-22","2018-03-05",1,0,0,"2018-04-09","","","","","",0,"","","","","","","2025-05-09"
"210814050","194880","5000103639",2,0,1,53,0,0,8,8,"2015-11-18","2016-08-07",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210824116","194883","5000093145",2,0,1,53,0,0,8,8,"2015-10-26","2019-06-03",1,0,0,"2019-07-01","","","","","",0,"","","","","","","2025-05-09"
"210814191","194888","5000103663",2,0,1,53,0,0,8,8,"2015-11-18","2016-08-04",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210814266","194895","5000103675",2,0,1,53,0,0,8,8,"2015-11-18","2016-08-04",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210813094","194898","5000092134",2,0,1,55,0,1,8,8,"2015-09-15","2019-04-25",1,0,0,"2019-05-21","","","","","",0,"","","","","","","2025-05-09"
"210824322","194902","5000093187",2,0,1,53,0,0,8,8,"2015-09-26","2017-10-03",1,0,0,"2017-10-31","","","","","",0,"","","","","","","2025-05-09"
"210796787","194905","5000100693",2,0,1,53,0,0,8,8,"2015-09-12","2016-05-18",1,0,0,"2016-06-21","","","","","",0,"","","","","","","2025-05-09"
"210814406","194906","5000103699",2,0,1,53,0,0,8,8,"2015-11-18","2016-08-04",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210824398","194907","5000093201",2,0,1,53,0,0,8,8,"2015-09-26","2016-10-09",1,0,0,"2016-11-14","","","","","",0,"","","","","","","2025-05-09"
"210814472","194910","5000103711",2,0,1,53,0,0,8,8,"2015-11-18","2016-08-04",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210801536","194911","5000101485",2,0,1,53,0,0,8,8,"2015-09-16","2017-02-03",1,0,0,"2017-08-21","","","","","",0,"","","","","","","2025-05-09"
"210838092","194924","5000096163",2,0,1,53,0,0,8,8,"2015-09-12","2020-10-23",1,0,0,"2020-11-23","","","","","",0,"","","","","","","2025-05-09"
"210826344","194930","5000094043",2,0,1,53,0,0,8,8,"2015-09-03","2016-11-10",1,0,0,"2016-12-09","","","","","",0,"","","","","","","2025-05-09"
"210814753","194931","5000103759",2,0,1,53,0,0,8,8,"2016-01-26","2016-07-10",1,0,0,"2016-08-08","","","","","",0,"","","","","","","2025-05-09"
"210790573","194936","5000101336",2,0,1,53,0,0,8,8,"2015-09-04","2016-08-02",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210813729","194938","5000092891",2,0,1,53,0,0,8,8,"2015-09-15","2016-06-07",1,0,0,"2016-11-14","","","","","",0,"","","","","","","2025-05-09"
"210838050","194941","5000096760",2,0,1,55,0,1,8,8,"2015-09-12","2017-04-06",1,0,0,"2017-05-08","","","","","",0,"","","","","","","2025-05-09"
"210810991","194943","5000093302",2,0,1,55,0,1,8,8,"2015-09-23","2019-09-13",1,0,0,"2019-10-14","","","","","",0,"","","","","","","2025-05-09"
"210813589","194949","5000092877",2,0,1,53,0,0,8,8,"2015-09-15","2017-06-30",1,0,0,"2017-08-15","","","","","",0,"","","","","","","2025-05-09"
"210851391","194955","5000101513",2,0,1,53,0,0,8,8,"2015-09-22","2016-06-01",1,0,0,"2016-07-11","","","","","",0,"","","","","","","2025-05-09"
"210832268","194959","5000096245",2,0,1,53,0,0,8,8,"2015-09-09","2016-08-01",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210830808","194961","5000094489",2,0,1,53,0,0,8,8,"2015-12-30","2020-04-16",1,0,0,"2020-05-12","","","","","",0,"","","","","","","2025-05-09"
"210811105","194965","5000103611",2,0,1,53,0,0,8,8,"2015-09-09","2015-10-05",1,0,0,"2015-12-04","","","","","",0,"","","","","","","2025-05-09"
"210829108","194967","5000097571",2,0,1,55,0,1,8,8,"2015-09-04","2018-12-04",1,0,0,"2019-01-02","","","","","",0,"","","","","","","2025-05-09"
"210830939","194970","5000094517",2,0,1,53,0,0,8,8,"2015-12-09","2018-09-13",1,0,0,"2018-10-15","","","","","",0,"","","","","","","2025-05-09"
"210795953","194973","5000102212",2,0,1,55,0,1,8,8,"2015-09-22","2016-08-04",1,0,0,"2016-10-17","","","","","",0,"","","","","","","2025-05-09"
"210795854","194984","5000101680",2,0,1,53,0,0,8,8,"2015-09-09","2017-10-09",1,0,0,"2017-11-10","","","","","",0,"","","","","","","2025-05-09"
"210844304","194985","5000097947",2,0,1,55,0,1,8,8,"2015-09-12","2018-05-01",1,0,0,"2018-06-08","","","","","",0,"","","","","","","2025-05-09"
"210827524","194989","5000097397",2,0,1,55,0,1,8,8,"2015-09-18","2018-04-30",1,0,0,"2018-05-29","","","","","",0,"","","","","","","2025-05-09"
"210808235","194990","5000103131",2,0,1,53,0,0,8,8,"2015-09-11","2019-06-06",1,0,0,"2019-07-23","","","","","",0,"","","","","","","2025-05-09"
"210800554","194996","5000101329",2,0,1,53,0,0,8,8,"2015-09-15","2016-10-20",1,0,0,"2017-06-06","","","","","",0,"","","","","","","2025-05-09"
"210797206","195003","5000100765",2,0,1,55,0,1,8,8,"2015-09-18","2020-11-06",1,0,0,"2020-12-04","","","","","",0,"","","","","","","2025-05-09"
"210818036","195006","5000092433",2,0,1,53,0,0,8,8,"2015-09-03","2017-05-31",1,0,0,"2017-07-07","","","","","",0,"","","","","","","2025-05-09"
"210828192","195021","5000097481",2,0,1,53,0,0,8,8,"2015-09-03","2017-05-04",1,0,0,"2017-06-05","","","","","",0,"","","","","","","2025-05-09"
"210801114","195028","5000101413",2,0,1,53,0,0,8,8,"2015-09-04","2020-10-02",1,0,0,"2020-10-30","","","","","",0,"","","","","","","2025-05-09"
"210801586","195029","5000102616",2,0,1,53,0,0,8,8,"2015-09-23","2016-04-07",1,0,0,"2016-05-03","","","","","",0,"","","","","","","2025-05-09"
"210838878","195032","5000096391",2,0,1,53,0,0,8,8,"2015-09-12","2015-10-01",1,0,0,"2016-09-20","","","","","",0,"","","","","","","2025-05-09"
"210827235","195035","5000095997",2,0,1,55,0,1,8,8,"2015-09-01","2015-12-01",1,0,0,"2019-06-10","","","","","",0,"","","","","","","2025-05-09"
"210825089","195037","5000093341",2,0,1,53,0,0,8,8,"2015-12-16","2016-01-13",1,0,0,"2016-02-22","","","","","",0,"","","","","","","2025-05-09"
"210790086","195041","5000102401",2,0,1,53,0,0,8,8,"2015-09-23","2016-12-07",1,0,0,"2017-01-09","","","","","",0,"","","","","","","2025-05-09"
"210824843","195049","5000095009",2,0,1,53,0,0,8,8,"2015-09-17","2017-10-02",1,0,0,"2017-11-20","","","","","",0,"","","","","","","2025-05-09"
"210818648","195054","5000094714",2,0,1,53,0,0,8,8,"2015-09-05","2016-10-09",1,0,0,"2016-11-21","","","","","",0,"","","","","","","2025-05-09"
"210845443","195056","5000098163",2,0,1,53,0,0,8,8,"2015-09-12","2018-06-05",1,0,0,"2018-07-02","","","","","",0,"","","","","","","2025-05-09"
"210837705","195061","5000097675",2,0,1,55,0,1,8,8,"2015-09-12","2015-10-01",1,0,0,"2015-11-09","","","","","",0,"","","","","","","2025-05-09"
"210798585","195069","5000102112",2,0,1,53,0,0,8,8,"2015-09-03","2017-08-30",1,0,0,"2017-10-02","","","","","",0,"","","","","","","2025-05-09"
"210817549","195074","5000091843",2,0,1,53,0,0,8,8,"2015-09-12","2017-05-01",1,0,0,"2018-03-16","","","","","",0,"","","","","","","2025-05-09"
"210816527","195080","5000092806",2,0,1,53,0,0,8,8,"2015-10-01","2016-10-31",1,0,0,"2017-01-03","","","","","",0,"","","","","","","2025-05-09"
"210791092","195087","5000099846",2,0,1,53,0,0,8,8,"2015-09-22","2015-10-23",1,0,0,"2015-11-30","","","","","",0,"","","","","","","2025-05-09"
"210791240","195088","5000100948",2,0,1,55,0,1,8,8,"2015-09-09","2020-11-09",1,0,0,"2020-12-07","","","","","",0,"","","","","","","2025-05-09"
"210830981","195091","5000096615",2,0,1,53,0,0,8,8,"2015-09-18","2016-09-22",1,0,0,"2016-10-24","","","","","",0,"","","","","","","2025-05-09"
"210825510","195092","5000093425",2,0,1,53,0,0,8,8,"2015-10-13","2019-05-01",1,0,0,"2019-05-28","","","","","",0,"","","","","","","2025-05-09"
"210830006","195096","5000096435",2,0,1,53,0,0,8,8,"2015-09-22","2019-11-14",1,0,0,"2019-12-10","","","","","",0,"","","","","","","2025-05-09"
"210825586","195101","5000093439",2,0,1,53,0,0,8,8,"2015-10-22","2020-09-04",1,0,0,"2020-10-05","","","","","",0,"","","","","","","2025-05-09"
"210792686","195104","5000100027",2,0,1,55,0,1,8,8,"2015-09-09","2018-12-27",1,0,0,"2019-01-28","","","","","",0,"","","","","","","2025-05-09"
"210798882","195117","5000101053",2,0,1,53,0,0,8,8,"2015-09-12","2018-03-23",1,0,0,"2018-04-23","","","","","",0,"","","","","","","2025-05-09"
"210802584","195118","5000101677",2,0,1,53,0,0,8,8,"2015-09-25","2019-05-31",1,0,0,"2019-07-01","","","","","",0,"","","","","","","2025-05-09"
"210817690","195125","5000091857",2,0,1,53,0,0,8,8,"2015-09-12","2016-11-17",1,0,0,"2017-07-10","","","","","",0,"","","","","","","2025-05-09"
"210819604","195132","5000092369",2,0,1,53,0,0,8,8,"2015-09-18","2020-08-31",1,0,0,"2020-10-05","","","","","",0,"","","","","","","2025-05-09"
"210815850","195139","5000095850",2,0,1,55,0,1,8,8,"2015-09-18","2015-10-06",1,0,0,"2015-11-09","","","","","",0,"","","","","","","2025-05-09"
"210802790","195150","5000101713",2,0,1,53,0,0,8,8,"2015-09-15","2018-02-16",1,0,0,"2018-03-27","","","","","",0,"","","","","","","2025-05-09"
"210855070","195153","5000099474",2,0,1,53,0,0,8,8,"2015-09-23","2016-04-30",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210825453","195156","5000093475",2,0,1,55,0,1,8,8,"2015-09-09","2015-12-18",1,0,0,"2016-12-12","","","","","",0,"","","","","","","2025-05-09"
"210802865","195157","5000101725",2,0,1,55,0,1,8,8,"2015-09-11","2017-02-16",1,0,0,"2017-04-25","","","","","",0,"","","","","","","2025-05-09"
"210820362","195162","5000093548",2,0,1,53,0,0,8,8,"2015-09-05","2019-05-31",1,0,0,"2019-06-25","","","","","",0,"","","","","","","2025-05-09"
"210805794","195163","5000102223",2,0,1,53,0,0,8,8,"2015-09-22","2016-07-13",1,0,0,"2017-01-24","","","","","",0,"","","","","","","2025-05-09"
"210817062","195168","5000091745",2,0,1,53,0,0,8,8,"2015-09-12","2016-06-19",1,0,0,"2016-09-23","","","","","",0,"","","","","","","2025-05-09"
"210854494","195169","5000100976",2,0,1,53,0,0,8,8,"2015-09-04","2018-07-10",1,0,0,"2018-08-20","","","","","",0,"","","","","","","2025-05-09"
"210806354","195184","5000102319",2,0,1,53,0,0,8,8,"2015-10-01","2017-12-14",1,0,0,"2018-01-15","","","","","",0,"","","","","","","2025-05-09"
"210849544","195187","5000099520",2,0,1,53,0,0,8,8,"2015-09-23","2019-12-23",1,0,0,"2020-02-03","","","","","",0,"","","","","","","2025-05-09"
"210817228","195193","5000092932",2,0,1,53,0,0,8,8,"2015-09-23","2020-03-30",1,0,0,"2020-04-28","","","","","",0,"","","","","","","2025-05-09"
"210806495","195198","5000102343",2,0,1,53,0,0,8,8,"2015-09-17","2017-11-02",1,0,0,"2017-12-05","","","","","",0,"","","","","","","2025-05-09"
"210853107","195200","5000099007",2,0,1,53,0,0,8,8,"2015-09-04","2018-10-01",1,0,0,"2018-11-05","","","","","",0,"","","","","","","2025-05-09"
"210826459","195201","5000095895",2,0,1,53,0,0,8,8,"2015-09-23","2017-03-28",1,0,0,"2018-04-09","","","","","",0,"","","","","","","2025-05-09"
"210792553","195205","5000100527",2,0,1,53,0,0,8,8,"2015-09-23","2019-06-28",1,0,0,"2019-08-05","","","","","",0,"","","","","","","2025-05-09"
"210817418","195206","5000091815",2,0,1,55,0,1,8,8,"2015-09-22","2017-06-30",1,0,0,"2017-08-07","","","","","",0,"","","","","","","2025-05-09"
